Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
10/03.2004,13:00:00,2.1,1212,-200,8.5,918,281,593,160,1308,1066,17.5,46.0,0.9104
10/03.2004,14:00:00,1.8,1165,-200,6.6,839,220,652,140,1214,867,19.5,40.2,0.9010
10/03.2004,15:00:00,1.4,1136,-200,5.4,781,174,712,119,1169,691,21.2,35.9,0.8943
10/03.2004,16:00:00,2.1,1233,-200,8.7,926,260,617,153,1293,917,21.7,35.1,0.8993
10/03.2004,17:00:00,1.7,1177,-200,5.8,800,222,696,139,1191,748,20.5,38.4,0.9161
10/03.2004,18:00:00,1.9,1223,-200,7.6,883,266,614,156,1289,968,18.2,45.9,0.9488
13/03.2004,19:00:00,2.7,1360,-200,12.4,1063,387,507,183,1483,1420,16.2,53.0,0.9722
13/03.2004,20:00:00,3.2,1435,-200,14.7,1140,425,477,185,1550,1530,15.0,57.6,0.9777
13/03.2004,21:00:00,3.3,1305,-200,10.5,995,484,552,200,1402,1341,14.1,60.8,0.9716
10/03.2004,22:00:00,2.3,1199,-200,7.3,869,325,618,163,1306,1160,13.2,65.6,0.9882
10/03.2004,23:00:00,1.9,1217,-200,8.5,921,257,589,154,1336,1261,13.5,63.8,0.9797
10/03.2004,0:00:00,1.9,1200,-200,6.8,847,273,636,151,1297,1132,13.6,63.4,0.9794
10/03.2004,1:00:00,1.9,1150,-200,5.9,807,276,669,149,1243,1042,13.6,63.5,0.9857
10/03.2004,2:00:00,1.5,1086,-200,4.3,726,202,736,131,1192,848,13.4,64.8,0.9880
10/03.2004,3:00:00,1.1,1027,-200,3.5,684,132,788,94,1149,666,13.2,64.8,0.9801
13/03.2004,4:00:00,-200.0,993,-200,2.8,640,85,848,66,1110,548,13.0,65.3,0.9704
13/03.2004,5:00:00,0.8,985,-200,2.4,610,87,851,69,1101,604,12.6,65.9,0.9583
13/03.2004,6:00:00,0.6,934,-200,1.6,552,70,966,57,1063,520,13.1,64.0,0.9591
10/03.2004,7:00:00,0.7,977,-200,2.7,631,113,859,78,1120,659,12.4,66.2,0.9500
10/03.2004,8:00:00,0.7,970,-200,2.5,618,112,888,84,1095,611,13.3,62.4,0.9460
10/03.2004,9:00:00,1.0,1041,-200,3.9,706,140,778,97,1178,756,14.0,59.7,0.9491
10/03.2004,10:00:00,1.5,1144,-200,6.2,821,214,651,123,1262,988,15.4,54.0,0.9385
10/03.2004,11:00:00,2.4,1209,-200,8.8,933,334,581,166,1329,1058,17.0,47.5,0.9146
10/03.2004,12:00:00,1.6,1083,-200,4.3,727,203,763,130,1135,636,18.6,42.6,0.9040
13/03.2004,13:00:00,1.2,1063,-200,3.4,678,163,796,109,1107,522,21.5,35.0,0.8886
13/03.2004,14:00:00,0.9,988,-200,2.2,600,110,912,82,1033,415,21.3,35.6,0.8924
13/03.2004,15:00:00,0.9,1060,-200,3.6,686,107,830,73,1110,445,23.1,32.1,0.8973
10/03.2004,16:00:00,1.1,1087,-200,4.1,717,135,786,91,1112,515,22.1,34.5,0.9035
10/03.2004,17:00:00,1.4,1153,-200,5.7,798,187,715,109,1184,678,21.5,35.7,0.9050
10/03.2004,18:00:00,1.7,1167,-200,6.6,838,240,660,128,1227,825,19.3,41.6,0.9230
10/03.2004,19:00:00,2.9,1370,-200,12.7,1072,398,535,155,1428,1233,17.3,47.8,0.9363
10/03.2004,20:00:00,4.0,1403,-200,14.8,1142,585,492,176,1518,1419,16.0,54.9,0.9934
10/03.2004,21:00:00,4.0,1364,-200,12.3,1061,590,534,179,1436,1397,15.6,58.0,1.0197
13/03.2004,22:00:00,1.9,1111,-200,6.3,825,295,679,124,1238,975,14.8,61.3,1.0250
13/03.2004,23:00:00,1.5,1091,-200,5.3,777,209,711,105,1217,891,13.8,63.4,0.9916
13/03.2004,0:00:00,1.5,1107,-200,5.3,777,183,697,99,1221,945,13.1,66.1,0.9913
10/03.2004,1:00:00,1.6,1095,-200,4.7,746,177,716,104,1217,916,13.3,66.4,1.0128
10/03.2004,2:00:00,1.1,1027,-200,3.3,673,126,794,95,1160,770,13.3,67.0,1.0207
10/03.2004,3:00:00,0.8,996,-200,2.7,631,100,845,81,1153,697,13.1,68.6,1.0288
10/03.2004,4:00:00,0.7,955,-200,2.0,582,83,902,68,1118,611,12.2,72.4,1.0224
10/03.2004,5:00:00,0.6,947,-200,1.6,553,84,944,69,1110,693,11.6,73.8,1.0054
10/03.2004,6:00:00,0.7,1003,-200,3.0,650,113,831,73,1158,750,12.9,67.5,0.9990
13/03.2004,7:00:00,1.3,1120,-200,6.1,815,270,660,113,1291,1053,12.8,68.0,1.0023
13/03.2004,8:00:00,3.2,1476,-200,17.3,1219,487,459,141,1673,1561,13.5,63.9,0.9875
13/03.2004,9:00:00,6.1,1653,-200,31.0,1573,723,345,174,2147,1920,14.7,59.8,0.9928
10/03.2004,10:00:00,4.3,1403,-200,15.4,1161,614,487,178,1576,1583,15.9,56.6,1.0147
10/03.2004,11:00:00,2.6,1241,-200,10.9,1011,395,545,163,1428,1274,18.3,49.4,1.0264
10/03.2004,12:00:00,2.0,1176,-200,8.4,914,310,621,143,1347,1083,19.8,44.2,1.0091
10/03.2004,13:00:00,1.8,1160,-200,7.1,862,259,636,127,1320,924,21.6,39.6,1.0090
10/03.2004,14:00:00,2.1,1224,-200,10.0,977,251,571,131,1424,1002,23.3,35.8,1.0086
10/03.2004,15:00:00,2.1,1175,-200,8.2,906,261,616,135,1332,905,23.8,33.4,0.9699
13/03.2004,16:00:00,2.0,1235,-200,9.2,947,241,594,131,1362,923,22.8,35.3,0.9693
13/03.2004,17:00:00,2.6,1288,-200,12.4,1064,317,539,153,1446,1123,22.8,34.9,0.9576
13/03.2004,18:00:00,4.5,1512,-200,23.3,1386,505,425,198,1831,1602,20.9,39.3,0.9615
10/03.2004,19:00:00,6.4,1609,-200,29.7,1544,669,367,232,1999,1878,18.6,46.4,0.9867
10/03.2004,20:00:00,6.0,1537,-200,25.7,1446,638,392,224,1855,1840,17.2,52.7,1.0285
10/03.2004,21:00:00,3.8,1315,-200,14.3,1126,433,498,183,1537,1474,15.3,61.0,1.0540
10/03.2004,22:00:00,2.1,1155,-200,8.2,909,252,604,144,1331,1244,14.2,65.4,1.0497
10/03.2004,23:00:00,1.2,1033,-200,4.9,759,154,735,117,1185,937,13.8,65.2,1.0275
10/03.2004,0:00:00,1.3,1078,-200,5.9,808,152,696,106,1221,891,13.3,65.6,0.9969
13/03.2004,1:00:00,1.5,1069,-200,5.7,799,181,682,121,1211,1044,12.6,67.9,0.9886
13/03.2004,2:00:00,0.9,952,-200,2.9,648,109,847,87,1107,792,12.8,64.5,0.9493
13/03.2004,3:00:00,0.7,910,-200,1.8,570,73,964,62,1060,670,12.8,63.6,0.9360
10/03.2004,4:00:00,0.5,878,-200,1.2,517,83,1069,70,1046,689,12.0,65.2,0.9103
10/03.2004,5:00:00,0.6,899,-200,1.6,556,90,1001,66,1064,717,10.6,70.8,0.9033
10/03.2004,6:00:00,0.7,939,-200,2.5,620,151,905,88,1095,813,10.9,69.2,0.9033
10/03.2004,7:00:00,0.9,1001,-200,3.8,701,191,816,93,1130,891,10.3,70.9,0.8907
10/03.2004,8:00:00,2.2,1303,-200,13.5,1102,403,536,116,1488,1323,11.8,66.3,0.9174
10/03.2004,9:00:00,4.7,1557,-200,27.8,1499,555,381,151,1945,1817,14.1,58.9,0.9447
13/03.2004,10:00:00,4.5,1402,-200,18.8,1263,551,446,169,1640,1723,16.5,51.6,0.9601
13/03.2004,11:00:00,3.1,1380,-200,15.7,1170,473,477,166,1566,1656,20.2,42.1,0.9840
13/03.2004,12:00:00,2.8,1350,-200,15.6,1168,388,475,160,1564,1539,21.7,39.0,0.9979
10/03.2004,13:00:00,2.4,1283,-200,12.3,1061,296,525,145,1434,1294,23.5,35.0,0.9977
10/03.2004,14:00:00,2.5,1293,-200,12.4,1064,283,522,131,1446,1229,23.5,34.2,0.9748
10/03.2004,15:00:00,2.0,1197,-200,9.1,943,256,599,130,1294,951,25.5,28.3,0.9124
10/03.2004,16:00:00,1.7,1142,-200,8.6,924,234,629,122,1236,819,25.5,24.7,0.7928
10/03.2004,17:00:00,1.7,1147,-200,8.4,914,215,633,113,1233,801,22.9,29.2,0.8055
10/03.2004,18:00:00,3.3,1448,-200,20.9,1322,454,447,156,1655,1492,21.3,32.9,0.8209
10/03.2004,19:00:00,4.5,1487,-200,21.9,1350,605,418,198,1698,1692,20.1,42.4,0.9880
10/03.2004,20:00:00,5.8,1476,-200,20.4,1308,529,428,175,1674,1654,18.6,46.6,0.9858
10/03.2004,21:00:00,4.3,1282,-200,11.0,1013,354,545,141,1384,1287,17.4,50.6,0.9989
10/03.2004,22:00:00,3.0,1147,-200,6.8,848,195,636,101,1289,938,16.4,57.2,1.0574
13/03.2004,23:00:00,2.8,1130,-200,6.3,828,161,645,102,1283,973,16.3,59.4,1.0895
13/03.2004,0:00:00,2.7,1154,-200,6.2,822,187,656,119,1285,1087,16.0,60.2,1.0844
13/03.2004,1:00:00,2.4,1049,-200,3.5,683,156,782,110,1190,796,15.6,61.6,1.0859
10/03.2004,2:00:00,2.2,1056,-200,3.3,672,116,769,87,1184,830,15.4,62.0,1.0793
10/03.2004,3:00:00,2.0,1011,-200,2.5,622,83,827,66,1158,703,15.2,63.5,1.0881
10/03.2004,4:00:00,-200.0,993,-200,2.3,604,85,848,65,1160,762,14.5,66.4,1.0919
10/03.2004,5:00:00,0.5,976,-200,1.8,568,78,891,63,1143,705,15.0,64.8,1.1007
10/03.2004,6:00:00,0.7,1050,-200,3.6,690,127,761,71,1223,867,14.2,68.3,1.0988
10/03.2004,7:00:00,1.2,1143,-200,6.1,818,279,646,103,1316,1122,14.0,68.6,1.0918
13/03.2004,8:00:00,3.9,1606,-200,22.3,1360,649,396,144,1895,1771,15.4,63.4,1.1045
13/03.2004,9:00:00,4.9,1592,-200,27.0,1478,593,360,158,1975,1874,17.8,53.3,1.0736
13/03.2004,10:00:00,4.6,1510,-200,19.5,1282,584,419,169,1726,1812,19.4,47.5,1.0610
10/03.2004,11:00:00,3.4,1421,-200,15.8,1172,563,474,184,1513,1726,21.4,38.7,0.9724
10/03.2004,12:00:00,2.0,1169,-200,10.3,987,337,596,143,1285,1184,22.9,29.3,0.8077
10/03.2004,13:00:00,1.9,1187,-200,11.0,1014,272,578,133,1315,1131,24.2,26.5,0.7869
10/03.2004,14:00:00,2.4,1171,-200,11.9,1045,322,570,141,1291,1149,24.5,23.1,0.6968
10/03.2004,15:00:00,2.4,1175,-200,11.7,1040,362,582,153,1268,1185,23.1,22.8,0.6346
10/03.2004,16:00:00,2.2,1216,-200,12.0,1050,361,564,149,1311,1244,23.3,23.8,0.6738
13/03.2004,17:00:00,2.5,1239,-200,12.3,1062,431,558,159,1299,1380,23.2,23.3,0.6562
13/03.2004,18:00:00,3.9,1463,-200,23.2,1383,545,440,181,1636,1727,22.7,25.5,0.6944
13/03.2004,19:00:00,6.2,1616,-200,32.6,1610,796,374,227,1909,2021,21.0,29.2,0.7192
10/03.2004,20:00:00,7.2,1663,-200,32.0,1597,874,366,230,1906,2159,19.5,35.6,0.7978
10/03.2004,21:00:00,3.9,1445,-200,18.8,1263,551,464,194,1500,1844,18.8,37.3,0.8031
10/03.2004,22:00:00,2.4,1293,-200,12.1,1052,393,536,172,1332,1593,17.7,39.7,0.7990
10/03.2004,23:00:00,2.3,1354,-200,13.0,1084,369,502,158,1380,1651,16.7,45.2,0.8506
10/03.2004,0:00:00,1.9,1251,-200,9.9,973,314,559,144,1277,1482,15.9,47.0,0.8434
10/03.2004,1:00:00,1.7,1222,-200,8.1,902,294,590,133,1256,1384,15.1,50.2,0.8543
13/03.2004,2:00:00,0.9,1044,-200,3.8,702,165,746,109,1099,1101,15.3,49.2,0.8493
13/03.2004,3:00:00,0.7,1006,-200,3.1,659,143,791,94,1082,999,13.1,56.1,0.8416
13/03.2004,4:00:00,0.5,953,-200,2.0,583,93,889,73,1043,895,13.3,54.4,0.8287
10/03.2004,5:00:00,0.4,959,-200,2.2,598,111,878,76,1045,904,12.4,58.3,0.8364
10/03.2004,6:00:00,0.4,949,-200,2.3,607,105,884,74,1043,851,12.9,56.0,0.8292
10/03.2004,7:00:00,0.7,1073,-200,4.9,760,173,727,73,1128,1052,11.9,59.6,0.8294
10/03.2004,8:00:00,3.1,1499,-200,19.8,1291,541,444,107,1653,1609,13.4,55.1,0.8444
10/03.2004,9:00:00,3.4,1404,-200,15.0,1149,581,469,115,1523,1614,16.1,46.4,0.8436
10/03.2004,10:00:00,3.5,1465,-200,18.1,1241,591,434,132,1572,1774,17.9,42.2,0.8557
13/03.2004,11:00:00,3.2,1474,-200,15.3,1158,653,469,155,1476,1802,18.2,43.2,0.8926
13/03.2004,12:00:00,3.2,1611,-200,17.8,1233,690,413,140,1687,1741,16.0,67.9,1.2217
13/03.2004,13:00:00,3.3,1590,-200,17.3,1219,602,410,147,1677,1830,17.6,59.7,1.1880
10/03.2004,14:00:00,3.0,1422,-200,14.1,1120,489,476,161,1525,1696,20.9,43.4,1.0618
10/03.2004,15:00:00,2.0,1273,-200,10.3,988,288,563,123,1387,1257,24.1,33.3,0.9881
10/03.2004,16:00:00,2.3,1296,-200,11.0,1014,323,543,142,1401,1305,22.9,35.2,0.9694
10/03.2004,17:00:00,2.2,1247,-200,10.3,989,301,557,143,1383,1183,22.2,36.2,0.9560
10/03.2004,18:00:00,2.7,1359,-200,14.6,1135,335,505,153,1500,1347,21.3,37.8,0.9462
10/03.2004,19:00:00,5.9,1726,-200,30.8,1570,659,359,200,2021,1947,20.1,43.2,1.0051
13/03.2004,20:00:00,7.5,1818,-200,35.5,1675,847,330,232,2143,2129,18.8,49.1,1.0538
13/03.2004,21:00:00,5.0,1667,-200,24.2,1410,691,383,201,1818,1948,18.2,52.2,1.0795
13/03.2004,22:00:00,4.0,1549,-200,17.8,1233,590,424,175,1648,1804,17.4,57.3,1.1288
10/03.2004,23:00:00,2.7,1385,-200,11.9,1045,449,496,159,1462,1572,17.0,56.6,1.0902
10/03.2004,0:00:00,2.0,1320,-200,9.3,950,316,542,135,1428,1426,16.2,66.3,1.2080
10/03.2004,1:00:00,1.5,1205,-200,6.3,828,239,622,128,1344,1170,15.3,73.3,1.2655
10/03.2004,2:00:00,1.0,1099,-200,4.0,709,165,727,109,1263,1000,15.2,73.3,1.2556
10/03.2004,3:00:00,1.0,1106,-200,4.1,715,152,714,101,1279,949,13.9,80.4,1.2694
10/03.2004,4:00:00,0.9,1099,-200,4.1,718,144,714,96,1300,905,13.6,82.8,1.2817
13/03.2004,5:00:00,0.8,1042,-200,3.3,671,126,754,87,1255,845,13.7,82.0,1.2770
13/03.2004,6:00:00,0.6,980,-200,2.5,621,132,858,81,1190,692,13.7,78.0,1.2174
13/03.2004,7:00:00,1.0,1138,-200,5.4,782,228,705,100,1321,926,14.1,75.5,1.2065
10/03.2004,8:00:00,3.2,1517,-200,17.4,1222,580,437,146,1750,1470,14.8,73.6,1.2331
10/03.2004,9:00:00,4.3,1537,-200,22.9,1374,564,384,158,1941,1660,16.0,67.8,1.2276
10/03.2004,10:00:00,2.7,1296,-200,11.1,1017,369,526,136,1494,1360,18.4,59.2,1.2398
10/03.2004,11:00:00,1.6,1255,-200,9.5,958,260,579,117,1420,1215,20.4,50.5,1.1954
10/03.2004,12:00:00,1.4,1367,-200,13.6,1105,371,503,140,1578,1391,21.3,46.6,1.1628
10/03.2004,13:00:00,2.3,1473,-200,17.0,1210,513,462,169,1686,1521,20.4,49.8,1.1765
13/03.2004,14:00:00,2.1,1422,-200,15.8,1175,471,474,163,1647,1483,21.1,47.8,1.1813
13/03.2004,15:00:00,1.4,1378,-200,14.3,1125,378,502,144,1601,1380,21.5,47.8,1.2060
13/03.2004,16:00:00,3.4,1446,-200,17.5,1224,445,471,153,1706,1450,21.7,47.4,1.2184
10/03.2004,17:00:00,3.8,1473,-200,17.8,1235,483,468,164,1702,1519,21.0,49.8,1.2208
10/03.2004,18:00:00,4.9,1619,-200,24.3,1411,530,417,174,1908,1684,20.4,51.9,1.2261
10/03.2004,19:00:00,5.7,1673,-200,27.2,1484,649,397,196,2008,1812,19.4,56.3,1.2500
10/03.2004,20:00:00,5.5,1605,-200,23.7,1397,604,420,189,1891,1710,18.8,58.3,1.2514
10/03.2004,21:00:00,3.9,1460,-200,16.7,1201,486,466,155,1685,1591,18.2,61.0,1.2634
10/03.2004,22:00:00,3.1,1407,-200,14.0,1117,402,486,137,1596,1521,17.7,63.3,1.2729
13/03.2004,23:00:00,2.0,1286,-200,10.1,982,268,550,117,1458,1353,17.7,63.5,1.2700
13/03.2004,0:00:00,2.5,1372,-200,12.1,1054,350,504,128,1534,1463,17.1,66.9,1.2926
13/03.2004,1:00:00,2.2,1312,-200,10.5,995,312,527,124,1488,1447,16.8,69.0,1.3135
10/03.2004,2:00:00,1.5,1205,-200,7.2,867,243,601,108,1361,1294,16.6,70.0,1.3078
10/03.2004,3:00:00,1.2,1167,-200,6.4,829,202,622,89,1360,1172,16.1,71.3,1.2955
10/03.2004,4:00:00,-200.0,1122,-200,6.0,811,181,641,92,1336,1122,16.2,71.2,1.3013


































































































































































































































